x,y
0.2134757757256791,-1.7484963971576315
-0.4434176012238922,-13.042725790382745
-0.5700367917498306,-3.6935835747201446
2.018379503687582,33.88853439405805
0.40211036784742094,-5.201440576018162
-1.0089984333465885,-4.787878183274612
-2.154763519640122,10.125064319883034
1.3911360619532758,3.5872657423590795
-2.4604406752005237,27.6191224341847
-1.5139787584329512,5.88297744776686
-0.9112098912605315,2.391985780932968
1.9302381588654,24.801056471353217
-1.6501124164946412,11.743566499567166
-1.71987990969561,0.7757345967376921
1.850934338910836,28.028441915787596
-1.2771972545842758,-0.9672605188501215
0.4707130510206574,-13.670774753683206
1.9035735394566915,13.280342819708295
0.04807692153164522,7.719071267211255
0.47397463308653265,-4.13777007864368
0.025971513292520676,0.8530129452831536
-0.3112608141520905,-8.381079539420362
-2.1083506094885713,-0.7553940950822735
1.0976872334280459,-0.6324380962544494
1.422324174386378,7.617864922270838
0.42920993647793937,-1.0411192906662583
-1.9459923160313704,17.113979812979345
0.17982761047209905,8.717947519009734
-1.4877517729966634,7.420636495100283
-1.7665929300514631,9.404686170555237
-0.8886217938971335,-7.920668019121707
-1.6159058927616254,7.675927919941236
1.9271660197737521,29.28406992778504
1.2549215300741028,2.024944532110313
-0.5023470429096393,-6.778385204930463
-1.7225269874516769,-2.5983403926152935
-1.6843008138566462,-0.35757562960935374
-0.7304042878640464,3.628427462358312
-0.30069620778807593,-5.62795625406958
0.18028100850052464,-6.3260214044761085
1.3698952082234523,3.070098038950359
0.23226886640355815,-13.540958061000218
1.4382927106560794,2.6579223732008863
1.8363302918544697,4.735591388623693
-2.3957947948396887,24.444054394007058
0.23335781867885919,-3.138476868195859
-0.1821741611590899,3.7423448372996777
0.8094718810499222,-4.694253931331118
1.8821581747708178,4.670625797831779
-0.8019520377736844,10.012090779686693
0.7310931571223533,-7.060589283522869
1.889971917680855,21.34868640526633
-0.6882490088783522,-0.811911929545778
-2.0796729283240722,9.603674705963828
0.6789025517438709,-5.699322981311848
-1.1343461338039096,1.0600909056868861
0.23204165597199466,1.3024561341473273
0.08098210235359105,9.418287784341048
-2.389564448075831,8.729133678676405
0.22376657376339004,-10.998669642471086
2.1190305034196637,43.75576150950505
-2.076051567364982,1.3508334077343527
1.8354139838617591,15.808146743161199
2.05396676362394,29.601419878721877
-0.820985902820131,12.482076950420925
-2.1020650993624885,14.757140982246817
-0.423979275783954,-5.093754565683119
-0.755024833587727,2.3045239058596536
0.42552919335775563,-12.22508093367037
1.9442131967368868,28.17994439099912
-0.8787586227221951,-4.317563511042995
0.5476507443342333,4.780658290120915
-2.071632928310421,14.12839880853575
-0.7272539420162882,3.346003408947441
-1.9919384914088507,-2.9211885575820595
-1.6596482585475103,-2.2398519037315463
0.25346383807934414,-0.5938412119605427
0.770707527169423,3.8939549743297395
0.7808451490859691,-14.7537741858201
1.672429173300058,-4.984151789854003
1.766428814666324,10.329410048387212
0.48343191392329965,0.8089199042193336
-0.9158340882057459,12.561668128665453
0.6867684813479729,3.7556685290015572
-2.0698134979484903,20.383717986371806
2.2728798405078567,42.98315165642016
1.908505034312033,19.92614040785512
1.3107841948172219,-17.561952132476918
2.046946048595257,15.473901981575008
2.096787919593589,23.90707207005231
2.1781630211834138,31.92163687061546
-1.8216756283743685,3.8019677125027096
2.1359712993909703,46.9609629198045
-0.8509537494697157,5.798332756260029
0.8815195404151921,-1.6164578186009884
-2.3606300865409717,10.514264723258627
2.2623229979160717,29.263519928074373
-2.2703046155049025,25.771711246577322
-1.6818089071984161,2.2303169732757286
1.376187455830085,2.9908949229511625
1.771525568811704,20.820920170099484
-2.3290944463473,18.50004767434756
0.04621147151707472,10.291897894782272
-0.10530444335739197,-2.1286679156828194
-1.628343827979179,9.509931388322917
1.4096890327667926,0.28947262544528485
-2.0378372903742474,-2.8285349180450545
2.004789562462774,24.670230614985126
-1.1737062587762392,-4.542068249309784
-0.8878746925062064,14.103461777637456
-1.5902888333010496,8.169493697948361
0.36423183372661594,-12.134885342700636
-0.6978753335794234,-5.307737749409297
1.7989475523432032,13.14707533545323
2.21881401729527,51.561793904064345
-2.285199282251453,25.311414972051047
-1.4617174228584844,5.0343847439221765
-0.37959047639579024,13.791194082904799
1.4269559209350797,-11.05567185815729
-0.6317750581277974,-0.8558676634557214
0.4309571910354286,-5.198700856719991
-0.22226063410840835,-9.873215567060122
-0.28349073095159305,-7.554357159988228
-0.8559168222522207,3.4341543585665883
2.1515001281798556,35.08690516712127
0.2578738793166737,-10.395715373979064
-1.58645700962752,14.292104792029527
-1.416773880236137,-0.39032039894928605
-1.4854534685350573,-9.675345875007325
2.2454762724711905,33.672337243847366
-2.06162960024095,-3.013956908400816
-2.183251722162484,7.614164500209391
0.05759157538591131,-2.4715070630245135
1.1985963190717372,-0.3237096711905836
-1.9100413263601252,7.179771595305562
-0.5724689400289091,12.149950071779312
1.3209576532152338,-13.210265318172743
-0.23694574366408583,-1.239379205302435
2.349871755319766,45.38949771559154
-1.0945456074292799,16.467871033849647
1.7584890177261752,7.011371495492037
-0.4730594865607789,-15.836650515175148
1.3477582976712998,-2.722487043012503
-2.4965231069838874,36.74254705703156
-2.444537616241618,16.287544463066748
-1.4850874659617896,2.9225573976555355
1.394393373757834,3.405328992617676
0.24780527951263887,-15.033024843796248
0.8115697972300442,-3.496329049897339
1.6397174184003855,10.250026179443854
0.37543526063411337,1.026041976045442
-2.3518751947757583,14.068195723408223
-1.7406478013773163,7.812436095178649
0.16150235751480624,-3.0507746869809003
-0.04838843327268183,-4.173079352920219
-1.7618482900009687,16.438870745804437
0.5915980027562053,-6.558481958730448
1.2946449737079475,-2.8351079724508432
-1.90647919242847,6.242626264055486
2.465014788225262,62.71672781438164
-1.6483934995308154,-3.6848094394824926
-1.4408302388814724,8.74703071147087
-1.6867926114731646,0.6791900478143154
-1.4323355864713272,12.545632906326396
-0.5251451979046673,-11.668349598934308
-2.195161628088314,24.841292410185183
-1.381541917403644,1.1193812317024836
0.6882103204504064,11.722166070817412
-2.181448567657468,11.767471097501128
-2.0519858164962486,5.316431399728428
0.7847797982541547,0.5783495251254687
-0.23865381970384947,-18.139168041433084
-1.7885519510546262,10.90263189487325
1.1036538141185663,-5.028772226362917
-0.839902099428214,2.480584797603986
2.036283517658239,27.246141884577682
-1.5395471771619762,11.777012157538937
2.3584160869239064,43.50793831812431
-2.1635254061386626,9.858450260063135
-1.1877903498489728,9.836191897353853
-0.34447995168286827,-0.022289484151278405
0.9978357464833607,-5.742938486499332
1.6920983701337509,11.483825458259233
-1.2285102698257662,2.022252939073735
-1.482875266353103,8.890594843800033
-0.45084393357364183,-5.02691158160532
-0.08546459438969656,0.024220702794471194
-1.1678623057928221,-9.61817063822891
1.3971102037878858,0.08063945912897985
-0.07209563155828169,-4.955264264685502
2.457600705200326,57.30687852108931
2.4113287396238805,49.430487889180554
-0.6260782831365947,2.3403227347270086
1.5404754692518887,9.000914790653868
0.6499032425565163,-4.6548570086103345
0.3199031446142424,-7.474164437857404
-2.1686329317859014,5.266014498946063
-1.5206417185581622,24.682313728396863
0.8325896174940004,-15.448333060630263
2.4081656902923365,43.753014069120155
0.41385970983953424,-12.20281019895984
1.1867511561449344,-7.016599426566719
-1.4269538063372793,11.077746430791677
-0.3875624421188224,-13.08207206794265
0.4592140667712674,-6.80139350197903
2.39562549766556,66.5711919730397
-1.6213411274578182,2.8185234637287335
-1.8062947385952655,11.154270954187876
1.8518201398889502,32.67219731277689
1.5781981874339532,19.37531537373542
-0.9134213044505572,3.2534679295369244
-1.8911756575286653,6.552244001904617
-2.1813534313032887,22.95787532258497
-0.26866264711300003,-12.87601190209826
-0.9674207375891164,-13.41763436109646
-2.341944377710469,10.87004654526741
-1.8124586749919165,24.277287875690448
-0.6899871594791458,-10.932872864986077
2.478775144261565,59.00945540503884
-2.3819904748014604,17.588733421675464
1.1560027882093475,-7.936928538437334
-1.6916265863166218,6.587523666405026
0.9219538712342361,1.8491710083739594
-0.18820771275025816,11.38320849865086
2.434540677460065,61.56574653773718
-2.3081262580013755,10.59370234259851
0.4595966864600025,-3.7992600476535037
1.5440222759284952,22.863590614396767
1.3762095059637907,-0.5270907545559442
2.3224618973512436,38.72153807572318
2.44054737345658,71.18908764599401
0.39028447183930437,0.34742306373450305
2.3929619586506004,62.95079954080879
