lamp_id,lat,lon
6003,50.07323780152123,19.924299954436716
6004,50.07303983287639,19.924246310256425
6005,50.07285907818253,19.924192666076117
6006,50.07378931203374,19.925559042021632
6007,50.070532231030995,19.9268679600209
6008,50.070711272941985,19.92651927284896
6009,50.075711157177466,19.931179254781455
6010,50.075934074609066,19.931293248664584
6011,50.076204328329254,19.93141797138378
6012,50.076635526174535,19.931616454850875
6261,50.07615795926818,19.898970304057002
6013,50.07679991395283,19.93168082786724
6014,50.07708823670542,19.93178141070529
6015,50.07734643471379,19.931864559184756
6016,50.07762098373734,19.931934296619136
6017,50.07779569593374,19.931987940799445
6018,50.07807712754188,19.932063042651862
6019,50.078390401150536,19.932147532235827
6020,50.07866666546401,19.932226657401767
6021,50.07892313371328,19.932268231641494
6022,50.07911075055687,19.932325899135318
6023,50.07933709467086,19.932368814479567
6024,50.079662408673954,19.93244257522748
6025,50.07936302090083,19.928589938208457
6026,50.07839846964018,19.927982627414174
6027,50.07820052230175,19.927902161143717
6028,50.081047980629876,19.926787137519568
6029,50.07579550443561,19.93080508662388
6030,50.07597194464887,19.930715232621882
6031,50.07623014866869,19.930575757753104
6032,50.0764788838928,19.930434941779822
6033,50.07744196762446,19.929718791972842
6034,50.07764680331383,19.929512261878696
6035,50.077831843205225,19.9293151195161
6036,50.078080570120186,19.92906433297321
6037,50.07829573077035,19.928857802879065
6038,50.07849023516715,19.928659319411963
6039,50.075009692088706,19.927815764676787
6040,50.08180013149284,19.921610474120826
6041,50.07687403888579,19.92471682839096
6042,50.0782166593436,19.92126750759781
6186,50.06471752468152,19.931630431674424
6043,50.073978670403534,19.923123596236117
6044,50.07554859463257,19.924534438177943
6045,50.07050468606227,19.925060151144862
6046,50.07092474511613,19.925172803923484
6047,50.071317255988575,19.92525863461197
6048,50.07618829819488,19.911060570739217
6049,50.07705649977097,19.91297411732376
6050,50.07709092627519,19.91239476017653
6051,50.07719076299771,19.91184222511947
6052,50.07678108684712,19.91138624958694
6053,50.07653665655219,19.911225317046036
6054,50.074264427982236,19.912201641127467
6055,50.06838023268608,19.917249558493484
6056,50.069002815734365,19.91734230425209
6057,50.06939254473578,19.9173943977803
6058,50.069767852277074,19.917437313124527
6059,50.06884851574598,19.917313931509852
6060,50.06865225060835,19.917297838255767
6061,50.068955256097695,19.91765188984573
6062,50.06894492639661,19.918016670271747
6063,50.07149629496878,19.908650396391756
6064,50.071131330186326,19.90807640366255
6065,50.07132414211557,19.907212732359763
6066,50.05890469633176,19.902585502713915
6067,50.05877382586922,19.903100486844767
6068,50.058553411651665,19.903529640287157
6069,50.057327339084324,19.905535932630304
6070,50.058388100324,19.903787132352587
6071,50.0581607963184,19.90418409928679
6072,50.06551189917384,19.905243990942843
6073,50.06535005531597,19.905640957877036
6074,50.06511245376929,19.906054018065337
6075,50.05272735042905,19.914225577376783
6076,50.0528668483558,19.91398417856544
6077,50.053217098307286,19.915103791281584
6078,50.053358316986845,19.914969680830847
6079,50.053520201303286,19.91481947712599
6080,50.05367175208335,19.91468536667525
6081,50.05384741261585,19.914540527388446
6082,50.05656963812582,19.906791206449267
6083,50.05636987860729,19.907102342694994
6084,50.055923645558174,19.90804576780647
6085,50.055687934674836,19.90889405831694
6086,50.055612162528504,19.909280296415087
6087,50.05560527414563,19.909677263349284
6088,50.05538699800117,19.910855172201998
6089,50.055297448526495,19.911225317046043
6090,50.05522856420145,19.911584733054035
6091,50.055145902880874,19.91187977604568
6092,50.055059797187184,19.912153361365203
6093,50.05433994754242,19.91323697380721
6094,50.05296910352286,19.92153036408127
6095,50.054196363800486,19.92325389292092
6096,50.054481162917476,19.92297339253128
6097,50.05477392517603,19.922705171629772
6098,50.055032243332555,19.922453043982394
6099,50.05446178888148,19.92406463250518
6100,50.05465466782455,19.924686904996634
6101,50.05492827044178,19.919938682578493
6102,50.05589329381075,19.91903590969741
6103,50.05544899369348,19.919448969885703
6104,50.05521823154419,19.91967427544296
6105,50.05570041984654,19.919202206656333
6106,50.05609649947001,19.918848155066367
6107,50.05688864890822,19.91823661141098
6108,50.05660967603273,19.9184029083699
6109,50.0563375898139,19.91862821392714
6110,50.05489791806471,19.92066669277847
6111,50.054587935242246,19.920484302565445
6112,50.0544122774206,19.92016780190169
6113,50.05585196374082,19.92419647984207
6114,50.05564531285726,19.92444860748946
6115,50.05549032411047,19.924625633284453
6116,50.071743548422944,19.905564724467695
6117,50.061861670929474,19.92615449242293
6118,50.06195809562467,19.9267767649144
6119,50.06199253296884,19.9272810202092
6120,50.0611877688209,19.925836860202256
6121,50.06110339586837,19.92542111780494
6122,50.061000081846835,19.92499196436256
6123,50.06036706336942,19.926937697455283
6124,50.060659789715096,19.926508544012904
6125,50.060997283755654,19.925993559882045
6126,50.06150696413286,19.925811169669025
6127,50.06195120815287,19.925591228529807
6128,50.06229558053151,19.92541956715285
6129,50.06078721121347,19.930011508986354
6130,50.06041872108964,19.930140255019065
6131,50.06101385706254,19.92918962147087
6132,50.061031076076645,19.929921864531927
6133,50.061065514086316,19.930498539470136
6134,50.06109995207122,19.931136905215677
6135,50.061144721414664,19.93169480469078
6136,50.061252124621156,19.930478213354938
6137,50.06151385166848,19.930478213354945
6138,50.06188233338047,19.93054258637131
6139,50.061920214517485,19.930918095633384
6140,50.06192365825578,19.931309698149555
6141,50.062589371262895,19.930536090396348
6142,50.06260658971147,19.931112765334547
6143,50.062628973685435,19.93174040224403
6144,50.06345954087204,19.93049430660903
6145,50.06348708988706,19.932677624747157
6146,50.063490533512834,19.93157791905104
6147,50.063476759008275,19.930816171690818
6148,50.06348988783302,19.931185184977956
6149,50.06349849689645,19.931895970366885
6150,50.06352432407754,19.932298301719136
6151,50.06229375105979,19.930374592076976
6152,50.06258732657174,19.93031290126964
6153,50.06291544458327,19.930344102904204
6154,50.063290802809746,19.930381653830413
6155,50.062330017633435,19.92823052220047
6156,50.06239889176303,19.928852794691917
6157,50.06248842798372,19.929469702765346
6158,50.06256074557846,19.92995786480606
6159,50.063910008327234,19.927550791762766
6160,50.06389623394315,19.927153824828558
6161,50.06388590315247,19.92670589592308
6162,50.06388418135385,19.926405488513396
6163,50.06387212876147,19.926080941222608
6164,50.06386696336385,19.92571616079658
6165,50.06385835436651,19.925359426997595
6166,50.065655879487345,19.93529701139778
6167,50.06577812252337,19.935111938975755
6168,50.06575401828739,19.93464791681618
6169,50.06569095982709,19.93438350968063
6170,50.06481910893191,19.931960343383253
6171,50.06522953293936,19.933004854246967
6172,50.0653672727736,19.93336427025497
6173,50.064929947434216,19.93227529339492
6174,50.065074575153076,19.932634709402922
6175,50.06548779480406,19.933702228590857
6176,50.06560487305801,19.93407773785293
6177,50.06355359486596,19.932791828177876
6178,50.06357081296842,19.932864247821268
6179,50.06407594629976,19.932243106886748
6180,50.06411038212359,19.932339666411284
6181,50.06438931138521,19.931937335059047
6182,50.0644271905426,19.932044623419642
6183,50.06382800763863,19.93248450569808
6184,50.06385900004136,19.932607887312766
6185,50.064748516509546,19.931692122481763
6187,50.06459700071561,19.93185841944068
6188,50.06456600878972,19.93178063537925
6189,50.06484375168905,19.93153196526692
6190,50.06501248428852,19.93133750511333
6191,50.065164106379555,19.931164858862765
6192,50.0667836027178,19.929168163798757
6193,50.06663919536453,19.92936467751861
6194,50.06538728806036,19.9308874597773
6195,50.06643129966327,19.929603813216087
6196,50.06560142958403,19.930617688223727
6197,50.06625912862806,19.929818389937278
6198,50.06576671605607,19.9303977470845
6199,50.06594233230854,19.930177805945288
6200,50.066145495406296,19.92995250038802
6201,50.06694092230525,19.928976176306605
6202,50.067137194446026,19.928772328421466
6203,50.06734035248267,19.92854702286422
6204,50.06752629298228,19.928310988470916
6205,50.06887606166595,19.926685569807884
6206,50.068938039928014,19.926739213988192
6207,50.068721115660395,19.926926968619224
6208,50.06850074714578,19.92716300301254
6209,50.068266604489544,19.927447317168113
6210,50.06808066685999,19.92764043621719
6211,50.067939491511716,19.92781746201216
6212,50.0676984594688,19.92806958965957
6213,50.055586761611714,19.927975712344047
6214,50.05525956215992,19.927916703745723
6215,50.05493580471681,19.90840631537139
6216,50.05504257602989,19.90802007727325
6217,50.055156235553724,19.90762847475707
6218,50.064757771009845,19.93186491541564
6219,50.07190601627364,19.907113490626212
6220,50.07169599150425,19.906990109011527
6221,50.07145842139411,19.90687209181488
6222,50.075200874618716,19.927616296336044
6223,50.06016720011188,19.91954993449326
6224,50.05515267176775,19.9273015185463
6225,50.05532488266734,19.92762874804612
6226,50.07206083246958,19.888822548018656
6227,50.07333128645972,19.920606724845122
6228,50.07479106195263,19.914550296889495
6229,50.05455681728643,19.919743053542334
6230,50.07965895428546,19.89451419554825
6231,50.062168000000014,19.907366999999997
6232,50.06019799999999,19.9195927
6233,50.067742,19.914749
6234,50.06933099999999,19.907986
6235,50.062688999999985,19.916584
6236,50.05596799999999,19.922162
6237,50.06584999999999,19.914187999999996
6238,50.05786331918416,19.91594332270323
6239,50.05251788750281,19.913545427843925
6240,50.0534719805002,19.921420393511646
6241,50.056595899552434,19.90335839800536
6242,50.05200466717773,19.908840833231807
6243,50.06324603546912,19.90254837088287
6244,50.054732594141946,19.91661923937499
6245,50.05438816747331,19.918469963595278
6246,50.07557376980794,19.90690448787064
6247,50.07594106765846,19.900166569277644
6248,50.07304219989762,19.902028022333976
6249,50.07236737893083,19.901271639391773
6250,50.07824075731607,19.899120507761836
6251,50.08056787587509,19.90339058451355
6252,50.08125635083648,19.893809733912356
6253,50.08113586843201,19.897323427721858
6254,50.07102803776247,19.895456610247482
6255,50.08160058460936,19.889523563906554
6256,50.075638106307224,19.88891202025115
6257,50.078526489494564,19.899302897974852
6258,50.072990555771455,19.893487868830558
6259,50.074054413542065,19.894684134051197
6260,50.076488458882146,19.89698010496794
6262,50.073352063486624,19.92629664950073
6263,50.07876746711653,19.928265390917655
6264,50.069881476916834,19.919950542971485
6265,50.077574185719456,19.922417756170027
6266,50.07936646338675,19.92144185118376
6267,50.06924922124148,19.923372622579333
6268,50.07741797683257,19.932471094653003
6269,50.07559679324737,19.931258736178275
6270,50.074949550662524,19.931875644251708
6271,50.074402141869875,19.93402141146362
6272,50.07667092123464,19.936741171404726
6273,50.071258723869335,19.91360980086029
6274,50.07225376018092,19.91779404692352
6275,50.07131036986062,19.906818447634585
6276,50.07290448210424,19.90596014074981
6277,50.068411222147496,19.91394775919615
6278,50.07556925118769,19.914612947031852
6279,50.075899754859634,19.916984019801024
6280,50.072995289818685,19.921065922826536
6281,50.07774631613488,19.91966044530273
6282,50.07572073232012,19.92814200930297
6283,50.07473609640493,19.92688137106597
6284,50.078609110529975,19.936843095347278
6285,50.07351043743665,19.91118508391082
6286,50.07108312708288,19.929416058585048
6287,50.0615655081538,19.927460728213187
6288,50.05998823838833,19.929568944498907
6289,50.06485074635577,19.927943525835865
6290,50.06472333565082,19.931897101923823
6291,50.06873488865893,19.927734313532717
6292,50.06763647960485,19.928458509966724
6293,50.07215735618205,19.93243354372679
6294,50.067299032273745,19.934531031176444
6295,50.06216816303954,19.923539338633407
6296,50.066073183215906,19.92424744181335
6297,50.06610073072988,19.924333272501826
6298,50.055521321899874,19.92732125334442
6299,50.06934089667908,19.923973856493824
6300,50.080698686878634,19.892270145937793
6301,50.081387159961366,19.888981757685542
6302,50.0822856024635,19.88091367296875
6303,50.08098440440818,19.890816388651732
6304,50.08207906544781,19.880656180903312
6305,50.082269999999994,19.88085
6306,50.0824,19.880839999999996
6307,50.0692936731391,19.923622542616002
6308,50.0690741725403,19.923561939655507
6309,50.06886081970339,19.92350497131579
6310,50.06324,19.90257
6311,50.0635,19.90182
6312,50.06382999999999,19.900880000000004
6313,50.063959999999994,19.900119999999998
6314,50.06429999999998,19.899239999999995
6315,50.06462999999999,19.89826
6316,50.06486999999999,19.897569999999998
6317,50.06505,19.896819999999998
6318,50.06521999999999,19.89624
6319,50.06544999999999,19.895599999999998
6320,50.08253999999999,19.88082
6321,50.081189999999985,19.890779999999996
6322,50.08120999999999,19.89068
6323,50.081229999999984,19.890779999999996
6324,50.08125,19.890709999999995
6325,50.07138450659219,19.909442533966406
6326,50.05673,19.90655
6327,50.08167,19.890199999999997
6328,50.08178999999999,19.889839999999996
6329,50.08196999999999,19.889299999999995
6330,50.08218999999999,19.88872
6331,50.08241999999999,19.888199999999998
6332,50.082429999999995,19.88813
6333,50.08186,19.88805
6334,50.08221999999999,19.888119999999997
6335,50.08171999999997,19.8903
6336,50.082649999999994,19.88739
6337,50.08228999999999,19.886059999999997
6338,50.08235999999998,19.88652
6339,50.08238999999999,19.886899999999997
6340,50.082439999999984,19.8873
6341,50.08247999999998,19.88777
6342,50.08256,19.88825
6343,50.08256,19.888669999999998
6344,50.082539999999995,19.88911
6345,50.08249999999999,19.88951
6346,50.082469999999994,19.889849999999996
6347,50.08131487075227,19.887871323153366
6348,50.081166849650614,19.887823043391112
6349,50.08107046357134,19.88779622130096
6350,50.08163156552768,19.882528362795703
6351,50.08149387240414,19.88246398977936
6352,50.08139060230194,19.8823835235089
6353,50.08135617888511,19.88243180327117
6354,50.07334299205909,19.887817558130312
6355,50.073832405685906,19.887894252527705
6356,50.0821118234093,19.8809642694859
6357,50.08210400256429,19.881309589099104
6358,50.08192836304139,19.8832478373549
6359,50.081922305411794,19.883618265899198
6360,50.08191815824819,19.883963079167703
6361,50.08191557407588,19.884451918974502
6362,50.0819131820349,19.884792499446792
6363,50.08208044415119,19.882775224463803
6364,50.082070347092994,19.883501365229503
6365,50.08206541552869,19.8838580749797
6366,50.082060934322094,19.884299172105198
6367,50.0820582584496,19.884675671233502
6368,50.08224623254329,19.8811590009379
6369,50.082238676007,19.881522480514295
6370,50.082229372686186,19.881882088103694
6371,50.082223762171594,19.882251810112905
6372,50.0822181464447,19.882621112952297
6373,50.082212973456,19.882980484429392
6374,50.0822052085493,19.8837248778823
6375,50.0821992999877,19.884129679112604
6376,50.08219555166859,19.884572297478602
6377,50.082192800996786,19.884884941843495
6378,50.0819088569629,19.885147237564897
6379,50.08190494262767,19.8855261395827
6380,50.08189769710608,19.885885975575594
6381,50.081885887537204,19.886229428940197
6382,50.081843157820785,19.8865646556186
6383,50.081781387041,19.886911501118394
6384,50.08171117078148,19.8872497382107
6385,50.08204977021521,19.885420777371504
6386,50.08204466632168,19.8857882500578
6387,50.0820342979419,19.886141312576697
6388,50.08199751183551,19.886505606545306
6389,50.08193823667961,19.886859521736692
6390,50.082183836084376,19.885252784705
6391,50.082183256854776,19.8856325896789
6392,50.082175334493705,19.8860343630137
6393,50.08215319884321,19.886379315161903
6394,50.08210150847867,19.886745911301396
6395,50.073587074655585,19.8878423680061
6396,50.08193237999568,19.882871028499803
6397,50.082074826588084,19.883135164148204
6398,50.0820986403852,19.881667566975796
6399,50.0820834536962,19.882415345328802
6400,50.08208881818168,19.882057367610795
6401,50.08220865139467,19.883344307478495
6402,50.082036322409785,19.887102339258902
6403,50.08196651605921,19.8874458781717
6404,50.08180129153347,19.887552824011205
6405,50.08163711717379,19.887609861056497
6406,50.0818722440571,19.8872068844768
6407,50.07308359787439,19.8878556907529
6408,50.06095998047119,19.897642686154803
6409,50.060734707882304,19.8979225789032
6410,50.0605432385675,19.898410499860496
6411,50.06007997649848,19.899696693730693
6412,50.0586538048506,19.900098864885
6413,50.05887206427297,19.899685636124396
6414,50.07708231938778,19.888842359627397
6415,50.078034295992076,19.8892343449888
6416,50.07779331961789,19.889139455029994
6417,50.07754947192299,19.889045191233205
6418,50.0772926985358,19.888943822070992
6419,50.078275249563276,19.8893268611561
6420,50.0785152075478,19.889418702624994
6421,50.078764382686984,19.8895153620522
6422,50.07924203066318,19.889668781965497
6423,50.078998268218875,19.8896021758889
6424,50.079378695737574,19.896286994898496
6425,50.07949878740519,19.895952672181203
6426,50.07883721956729,19.895585447296
6427,50.07926866287951,19.894947198390796
6428,50.07903895320398,19.895289210986206
6429,50.078421818018484,19.895953794573607
6430,50.07747580487978,19.895760914127404
6431,50.07794823337759,19.895848564383403
6432,50.0781971513775,19.895899852822108
6433,50.07946631309589,19.896688645727494
6434,50.07926032473049,19.89723773604829
6435,50.07938644601339,19.897074020617904
6436,50.07914884354929,19.897541815927696
6437,50.079278084996496,19.898066447490496
6438,50.0794617904549,19.898105690363394
6439,50.07932123445129,19.899022564696903
6440,50.07778460409468,19.899239113706596
6441,50.07751014818046,19.899177914315295
6442,50.07784711952368,19.8972335489385
6443,50.078164359434695,19.8973025585767
6444,50.07841151047101,19.897347747563902
6445,50.07822452999871,19.9000338292722
6446,50.078336024566184,19.899739960403597
6447,50.07845256930618,19.899428788854493
6448,50.07855839636967,19.8991347675192
6449,50.078664865400704,19.8988516284628
6450,50.0787634132006,19.8985960551423
6451,50.07804134443099,19.899878600615796
6452,50.078148061161784,19.8995929456518
6453,50.07827581121438,19.899249801833705
6454,50.07838533783999,19.89894773236421
6455,50.07849676998939,19.8986475739457
6456,50.07860973086889,19.898347518813406
6457,50.07871951048711,19.8980534035034
6458,50.07884526663302,19.897718540789292
6459,50.07898277030739,19.897352108987594
6460,50.07906688014047,19.897129277829997
6461,50.07917031400998,19.8968394942276
6462,50.0783005289561,19.897742349271397
6463,50.07831917644067,19.898219626581994
6464,50.078518108632196,19.8982716541249
6465,50.07804082334149,19.898174170327696
6466,50.077992003978196,19.897682078768796
6467,50.07772930262081,19.898101391317002
6468,50.077677962282785,19.897618442547103
6469,50.078979279049484,19.897997567622397
6470,50.07889506359099,19.89823786455201
6471,50.07736584677969,19.897558814768605
6472,50.077415864992965,19.8979403553693
6473,50.07738244968419,19.8984079189993
6474,50.076686339385994,19.888588566780996
6475,50.07604088764568,19.888329369679706
6476,50.075676382763284,19.8881701427217
6477,50.07523872476949,19.888108592147603
6478,50.07523660105649,19.89064943931019
6479,50.075333059519096,19.890271248452102
6480,50.0754371271766,19.889852084358903
6481,50.075535378569086,19.889464208711196
6482,50.075635788080476,19.889057699776995
6483,50.0755206505893,19.88874265399039
6484,50.07528705007488,19.8886575202897
6485,50.07505138060911,19.888572295516305
6486,50.07574447731129,19.888511284487404
6487,50.075902836435695,19.888954986492692
6488,50.076101941995795,19.888996490690104
6489,50.07630487787087,19.889043635010797
6490,50.0762395757627,19.888430539218504
6491,50.07644516178339,19.888519674301104
6492,50.07510418168021,19.889138163339698
6493,50.074834482402906,19.889076635416597
6494,50.075387339193,19.889206087158303
6495,50.07723251687069,19.8957060048511
6496,50.0765296748446,19.895565249344205
6497,50.0767718350452,19.895615013575696
6498,50.076995597127286,19.895658913673408
6499,50.076092738066585,19.89547511222939
6500,50.07633341664468,19.895529799650493
6501,50.074953781216706,19.891793351936702
6502,50.07584961155569,19.895427746683
6503,50.075367272562694,19.895328595954403
6504,50.0751567751852,19.895289702989302
6505,50.075111801280784,19.895429609494503
6506,50.0756078874249,19.895376577125493
6507,50.07712161631659,19.898067397468996
6508,50.07640828838478,19.898943694558493
6509,50.076722612398,19.899008728582498
6543,50.073432934169304,19.8892572488742
6510,50.0769622661314,19.899059825188104
6511,50.07724128285479,19.8991184038989
6512,50.07642345739061,19.898523922312698
6513,50.0761683370788,19.8988896718895
6514,50.0766675705165,19.898182731664594
6515,50.07694661392739,19.897789460671593
6516,50.07722103089287,19.8974866883874
6517,50.07611676482436,19.899690158254895
6518,50.07637875869249,19.899774138251196
6519,50.076635613860006,19.899847199193
6520,50.07689580960399,19.8999217213303
6521,50.07715605427179,19.9000014126701
6522,50.0773568335569,19.899925841755305
6523,50.076288875131986,19.900042910749107
6524,50.07602282575979,19.89996740507349
6525,50.07526240602401,19.900135693136388
6526,50.0753126519579,19.899678663718795
6527,50.0755793793918,19.8998256841146
6528,50.075869789908474,19.899616034465893
6529,50.07534360004618,19.899405517030708
6530,50.075366075197294,19.8987700112186
6531,50.075706760721395,19.8988368141177
6532,50.0771068299743,19.897636988507706
6533,50.0771238004183,19.897085554804292
6534,50.07648572749128,19.896957404547894
6535,50.076150735795906,19.896884335888192
6536,50.07587660941439,19.896829571125405
6537,50.07680642037308,19.8970207426822
6538,50.07577123345968,19.899899393327107
6539,50.0764903739318,19.900100194230998
6540,50.07404066487138,19.888891562792907
6541,50.07342304049438,19.8909401023091
6542,50.07338573666431,19.8898594957948
6544,50.07430182707007,19.888953565441494
6545,50.074550463296795,19.889012644871904
6546,50.073525787629094,19.890410758228803
6547,50.0726166933467,19.888110693607498
6548,50.07283022352728,19.887959065536094
6549,50.07432145736259,19.888008259108805
6550,50.074559519222085,19.888052210162407
6551,50.074352321225,19.888320493857208
6552,50.07411578414969,19.888257366323494
6553,50.073866844422795,19.8881948056188
6554,50.07361664029178,19.888150436699096
6555,50.07338299876377,19.88812678084989
6556,50.07315782601089,19.888151826365604
6557,50.07294136893549,19.888223191880197
6558,50.072749067441784,19.888347644754802
6559,50.072563126191085,19.888535375197407
6560,50.072747639780786,19.894808033265697
6561,50.0728134018611,19.894415208838605
6562,50.07287933779588,19.8940124602816
6563,50.0734549010235,19.8925254559516
6564,50.07370635098958,19.892596922013496
6565,50.07397873410379,19.892666649297198
6566,50.073206234440306,19.892463007377202
6567,50.07486410605082,19.892138548397796
6568,50.07463553485541,19.8928158205255
6569,50.07475553888599,19.892482781663098
6570,50.0729487053872,19.896946347303896
6571,50.073514410749766,19.896186636338197
6572,50.07328019103289,19.894968049156198
6573,50.073327563129496,19.894655136214798
6574,50.07344338452839,19.89649925362769
6575,50.07302206654548,19.893148452787095
6576,50.07326915293821,19.8954709650109
6577,50.0744726119779,19.8928535219408
6578,50.07422136383309,19.892756062983104
6579,50.0732797687903,19.8972115977713
6580,50.07319792626039,19.8975690261564
6581,50.073120884589905,19.897901894800704
6582,50.073781021265596,19.897314241442498
6583,50.07375330076909,19.897661630934696
6584,50.07373618102539,19.897951357330708
6585,50.0737506922713,19.898229740905197
6586,50.075093568889905,19.8993504665328
6587,50.07480663889489,19.899291790642497
6588,50.07456527587819,19.899240594423198
6589,50.074261215668066,19.899177003071294
6590,50.07382644454839,19.899248568850208
6591,50.07380044718938,19.898877542094898
6592,50.073756414324095,19.8985579221261
6593,50.07388359338209,19.899567191161392
6594,50.07402590847368,19.899840416229104
6595,50.074234606859896,19.9000027322765
6596,50.075081008956666,19.8996758620939
6597,50.07502962727431,19.900117407362394
6598,50.07443621755929,19.900128747719496
6599,50.07469242689977,19.8986353929669
6600,50.072404449020176,19.88833088502
6601,50.072228648428975,19.888601083929704
6602,50.072081064447296,19.88890723085859
6603,50.07226359575928,19.889039502734494
6604,50.072397764688894,19.8887690100869
6605,50.07183197780888,19.8900227784746
6606,50.07189044062919,19.889639343792396
6607,50.0719687412067,19.889271375947192
6608,50.07198668801878,19.890329904866988
6609,50.072031495378184,19.8899945628258
6610,50.07208896033191,19.889666611493507
6611,50.07216476127991,19.8893380961101
6612,50.07154047508567,19.894573142911103
6613,50.07151024593608,19.8949017158649
6614,50.07121592007819,19.894302741108106
6615,50.07127323552398,19.8939672602183
6616,50.07133299309588,19.893633398731293
6617,50.07246326247531,19.896823229046003
6618,50.072507703228474,19.896409524453397
6619,50.072559754677286,19.8960020707116
6620,50.072679373965386,19.895202450885495
6621,50.072741902995894,19.8968988422986
6622,50.07104047404748,19.895650684951004
6623,50.07100323143999,19.895979554516998
6624,50.070981233050176,19.896313661626994
6625,50.07095371908837,19.896663541306502
6626,50.0709151879317,19.897008504431998
6627,50.07118359278977,19.896953173032298
6628,50.07124800103569,19.89663471593029
6629,50.0713152030735,19.89631703204091
6630,50.07136444055431,19.896010796066594
6631,50.0717413871741,19.895305170145008
6632,50.07216539804789,19.895444770537694
6633,50.072410581345174,19.895538187749697
6634,50.070876595040886,19.89735654179339
6635,50.07103183853979,19.897920720398503
6636,50.0708355779516,19.897705053257695
6637,50.070789734449576,19.898047248585005
6638,50.070741070333206,19.8983955149138
6639,50.0706434823984,19.8987711643108
6640,50.07270499957858,19.899300507864506
6641,50.07261086602789,19.8996045632926
6642,50.07252362954219,19.8998964451902
6643,50.07247686298777,19.899847780725704
6644,50.072473250708384,19.899021097211698
6645,50.07247174038441,19.899411743178696
6646,50.07057765000138,19.899556378575195
6647,50.07058994136498,19.899155303219892
